Diet Plan ID,Goal,BMI Range,BMI Category,Maintenance Calorie Range,Diet Preference,Meal,Option,Quantity,Calories (kcal),Protein (g),Carbs (g),Fats (g),Fiber (g)
58,Muscle Building,30-34.9,Obesity Class 1,~3100-3600 kcal,Vegetarian,Dinner,Chickpea curry with whole wheat roti,1 glass,580,25,80,14,12
58,Muscle Building,30-34.9,Obesity Class 1,~3100-3600 kcal,Vegetarian,Post-Workout,Whey protein shake with banana,1 bowl,400,35,50,6,5
58,Muscle Building,30-34.9,Obesity Class 1,~3100-3600 kcal,Vegetarian,Post-Workout,Greek yogurt with honey and seeds,1 serving,350,22,45,7,6
58,Muscle Building,30-34.9,Obesity Class 1,~3100-3600 kcal,Vegetarian,Post-Workout,Cottage cheese with almonds,1 plate,370,25,40,12,5
58,Muscle Building,30-34.9,Obesity Class 1,~3100-3600 kcal,Vegetarian,Post-Workout,Tofu stir-fry with brown rice,1 bowl + 1 toast,480,30,60,14,9
58,Muscle Building,30-34.9,Obesity Class 1,~3100-3600 kcal,Vegetarian,Post-Workout,Lentil soup with whole wheat toast,1 serving,390,18,55,8,7
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Breakfast,Oats with nuts and banana,2 parathas,350,12,55,10,6
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Breakfast,Paneer stuffed paratha,1 glass,450,18,50,12,5
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Breakfast,"Protein smoothie (milk, banana, whey, peanut butter)",1 plate,500,25,60,15,6
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Breakfast,Tofu scramble with whole wheat toast,1 bowl,400,20,45,12,8
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Breakfast,Greek yogurt with granola and fruits,1 plate,380,15,50,8,7
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Lunch,"Brown rice, dal, and mixed veg curry",1 plate,600,22,80,14,10
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Lunch,Quinoa with chana masala,2 rotis + 1 bowl soya,550,20,75,12,9
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Lunch,Soya chunks with whole wheat roti,1 plate,580,30,70,15,11
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Lunch,Rajma with jeera rice,1 bowl + 2 chapatis,590,25,85,10,12
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Lunch,Sprouted moong salad with chapati,2 slices,500,22,60,8,9
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Snack,Peanut butter with whole wheat bread,1 handful,350,16,40,15,5
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Snack,Roasted chana and almonds,1 glass,320,18,30,12,7
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Snack,Protein shake with dates,1 serving,400,30,50,8,6
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Snack,Cheese and multigrain crackers,2 eggs + 1 sweet potato,330,15,35,12,4
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Snack,Boiled eggs and sweet potato,1 bowl,350,22,40,7,5
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Dinner,Dal khichdi with curd,1 plate,550,22,80,12,9
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Dinner,Grilled paneer with stir-fried vegetables,1 plate,500,28,45,15,8
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Dinner,Vegetable pulao with raita,1 plate,530,20,75,10,7
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Dinner,Soya biryani with cucumber salad,1 bowl + 2 rotis,560,30,85,12,10
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Dinner,Chickpea curry with whole wheat roti,1 glass,580,25,80,14,12
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Post-Workout,Whey protein shake with banana,1 bowl,400,35,50,6,5
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Post-Workout,Greek yogurt with honey and seeds,1 serving,350,22,45,7,6
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Post-Workout,Cottage cheese with almonds,1 plate,370,25,40,12,5
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Post-Workout,Tofu stir-fry with brown rice,1 bowl + 1 toast,480,30,60,14,9
59,Muscle Building,35-39.9,Obesity Class 2,~3300-3800 kcal,Vegetarian,Post-Workout,Lentil soup with whole wheat toast,1 serving,390,18,55,8,7
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Breakfast,Oats with nuts and banana,2 parathas,350,12,55,10,6
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Breakfast,Paneer stuffed paratha,1 glass,450,18,50,12,5
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Breakfast,"Protein smoothie (milk, banana, whey, peanut butter)",1 plate,500,25,60,15,6
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Breakfast,Tofu scramble with whole wheat toast,1 bowl,400,20,45,12,8
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Breakfast,Greek yogurt with granola and fruits,1 plate,380,15,50,8,7
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Lunch,"Brown rice, dal, and mixed veg curry",1 plate,600,22,80,14,10
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Lunch,Quinoa with chana masala,2 rotis + 1 bowl soya,550,20,75,12,9
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Lunch,Soya chunks with whole wheat roti,1 plate,580,30,70,15,11
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Lunch,Rajma with jeera rice,1 bowl + 2 chapatis,590,25,85,10,12
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Lunch,Sprouted moong salad with chapati,2 slices,500,22,60,8,9
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Snack,Peanut butter with whole wheat bread,1 handful,350,16,40,15,5
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Snack,Roasted chana and almonds,1 glass,320,18,30,12,7
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Snack,Protein shake with dates,1 serving,400,30,50,8,6
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Snack,Cheese and multigrain crackers,2 eggs + 1 sweet potato,330,15,35,12,4
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Snack,Boiled eggs and sweet potato,1 bowl,350,22,40,7,5
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Dinner,Dal khichdi with curd,1 plate,550,22,80,12,9
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Dinner,Grilled paneer with stir-fried vegetables,1 plate,500,28,45,15,8
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Dinner,Vegetable pulao with raita,1 plate,530,20,75,10,7
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Dinner,Soya biryani with cucumber salad,1 bowl + 2 rotis,560,30,85,12,10
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Dinner,Chickpea curry with whole wheat roti,1 glass,580,25,80,14,12
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Post-Workout,Whey protein shake with banana,1 bowl,400,35,50,6,5
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Post-Workout,Greek yogurt with honey and seeds,1 serving,350,22,45,7,6
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Post-Workout,Cottage cheese with almonds,1 plate,370,25,40,12,5
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Post-Workout,Tofu stir-fry with brown rice,1 bowl + 1 toast,480,30,60,14,9
60,Muscle Building,40+,Obesity Class 3,~3500-4000 kcal,Vegetarian,Post-Workout,Lentil soup with whole wheat toast,1 serving,390,18,55,8,7
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Breakfast,Oats with nuts & seeds,1 wrap,400,15,60,12,8
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Breakfast,Paneer & spinach wrap,1 plate,450,25,50,15,6
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Breakfast,Tofu scramble with toast,1 cup,420,20,55,14,7
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Breakfast,Greek yogurt with granola,1 glass,430,18,58,12,5
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Breakfast,"Protein smoothie (milk, banana, peanut butter)",1 bowl,460,28,52,16,6
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Lunch,Lentil soup with brown rice,1 plate,500,30,65,10,8
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Lunch,Grilled paneer with quinoa,1 plate,520,32,60,12,7
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Lunch,Vegetable tofu stir-fry with rice,1 serving,530,28,70,14,6
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Lunch,Chickpea curry with whole wheat roti,1 plate,540,26,68,15,7
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Lunch,Soybean pulao with salad,1 sandwich,550,35,72,14,9
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Snacks,Peanut butter & banana sandwich,1 bar,350,15,45,12,5
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Snacks,Protein bar,1 cup,300,20,35,10,6
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Snacks,Roasted chickpeas,1 handful,320,18,40,8,7
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Snacks,Mixed nuts & dried fruits,1 cup,370,12,30,18,5
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Snacks,Greek yogurt with honey & nuts,1 plate,360,20,40,10,4
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Dinner,Vegetable stir-fry with tofu,1 bowl,500,28,65,14,8
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Dinner,Dal & brown rice with salad,1 bowl,520,30,68,12,7
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Dinner,Quinoa & mixed vegetable bowl,1 plate,530,26,70,10,6
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Dinner,Grilled paneer with steamed veggies,1 bowl,550,32,58,15,5
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Dinner,Mushroom & lentil stew with whole wheat bread,1 glass,540,28,66,14,7
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Post-Workout,Protein shake with banana & almonds,2 eggs + 1 toast,400,35,50,10,6
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Post-Workout,Boiled eggs & whole wheat toast,1 cup,420,30,45,12,5
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Post-Workout,Cottage cheese with honey & nuts,1 glass,430,32,42,14,6
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Post-Workout,Soy protein smoothie,1 serving,440,38,50,10,5
61,Powerlifting,<18.5,Underweight,~2600-3100 kcal,Vegetarian,Post-Workout,Paneer bhurji with whole wheat roti,1 serving,460,40,52,15,6
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Breakfast,Oats with nuts & seeds,1 wrap,400,15,60,12,8
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Breakfast,Paneer & spinach wrap,1 plate,450,25,50,15,6
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Breakfast,Tofu scramble with toast,1 cup,420,20,55,14,7
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Breakfast,Greek yogurt with granola,1 glass,430,18,58,12,5
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Breakfast,"Protein smoothie (milk, banana, peanut butter)",1 bowl,460,28,52,16,6
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Lunch,Lentil soup with brown rice,1 plate,500,30,65,10,8
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Lunch,Grilled paneer with quinoa,1 plate,520,32,60,12,7
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Lunch,Vegetable tofu stir-fry with rice,1 serving,530,28,70,14,6
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Lunch,Chickpea curry with whole wheat roti,1 plate,540,26,68,15,7
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Lunch,Soybean pulao with salad,1 sandwich,550,35,72,14,9
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Snacks,Peanut butter & banana sandwich,1 bar,350,15,45,12,5
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Snacks,Protein bar,1 cup,300,20,35,10,6
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Snacks,Roasted chickpeas,1 handful,320,18,40,8,7
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Snacks,Mixed nuts & dried fruits,1 cup,370,12,30,18,5
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Snacks,Greek yogurt with honey & nuts,1 plate,360,20,40,10,4
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Dinner,Vegetable stir-fry with tofu,1 bowl,500,28,65,14,8
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Dinner,Dal & brown rice with salad,1 bowl,520,30,68,12,7
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Dinner,Quinoa & mixed vegetable bowl,1 plate,530,26,70,10,6
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Dinner,Grilled paneer with steamed veggies,1 bowl,550,32,58,15,5
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Dinner,Mushroom & lentil stew with whole wheat bread,1 glass,540,28,66,14,7
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Post-Workout,Protein shake with banana & almonds,2 eggs + 1 toast,400,35,50,10,6
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Post-Workout,Boiled eggs & whole wheat toast,1 cup,420,30,45,12,5
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Post-Workout,Cottage cheese with honey & nuts,1 glass,430,32,42,14,6
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Post-Workout,Soy protein smoothie,1 serving,440,38,50,10,5
62,Powerlifting,18.5-24.9,Normal weight,~2800-3300 kcal,Vegetarian,Post-Workout,Paneer bhurji with whole wheat roti,1 serving,460,40,52,15,6
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Breakfast,Oats with nuts & seeds,1 wrap,400,15,60,12,8
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Breakfast,Paneer & spinach wrap,1 plate,450,25,50,15,6
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Breakfast,Tofu scramble with toast,1 cup,420,20,55,14,7
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Breakfast,Greek yogurt with granola,1 glass,430,18,58,12,5
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Breakfast,"Protein smoothie (milk, banana, peanut butter)",1 bowl,460,28,52,16,6
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Lunch,Lentil soup with brown rice,1 plate,500,30,65,10,8
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Lunch,Grilled paneer with quinoa,1 plate,520,32,60,12,7
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Lunch,Vegetable tofu stir-fry with rice,1 serving,530,28,70,14,6
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Lunch,Chickpea curry with whole wheat roti,1 plate,540,26,68,15,7
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Lunch,Soybean pulao with salad,1 sandwich,550,35,72,14,9
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Snacks,Peanut butter & banana sandwich,1 bar,350,15,45,12,5
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Snacks,Protein bar,1 cup,300,20,35,10,6
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Snacks,Roasted chickpeas,1 handful,320,18,40,8,7
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Snacks,Mixed nuts & dried fruits,1 cup,370,12,30,18,5
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Snacks,Greek yogurt with honey & nuts,1 plate,360,20,40,10,4
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Dinner,Vegetable stir-fry with tofu,1 bowl,500,28,65,14,8
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Dinner,Dal & brown rice with salad,1 bowl,520,30,68,12,7
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Dinner,Quinoa & mixed vegetable bowl,1 plate,530,26,70,10,6
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Dinner,Grilled paneer with steamed veggies,1 bowl,550,32,58,15,5
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Dinner,Mushroom & lentil stew with whole wheat bread,1 glass,540,28,66,14,7
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Post-Workout,Protein shake with banana & almonds,2 eggs + 1 toast,400,35,50,10,6
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Post-Workout,Boiled eggs & whole wheat toast,1 cup,420,30,45,12,5
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Post-Workout,Cottage cheese with honey & nuts,1 glass,430,32,42,14,6
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Post-Workout,Soy protein smoothie,1 serving,440,38,50,10,5
63,Powerlifting,25-29.9,Overweight,~3000-3500 kcal,Vegetarian,Post-Workout,Paneer bhurji with whole wheat roti,1 bowl,460,40,52,15,6
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Breakfast,Oats with nuts & seeds,1 wrap,400,15,60,12,8
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Breakfast,Paneer & spinach wrap,1 plate,450,25,50,15,6
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Breakfast,Tofu scramble with toast,1 cup,420,20,55,14,7
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Breakfast,Greek yogurt with granola,1 glass,430,18,58,12,5
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Breakfast,"Protein smoothie (milk, banana, peanut butter)",1 bowl,460,28,52,16,6
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Lunch,Lentil soup with brown rice,1 plate,500,30,65,10,8
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Lunch,Grilled paneer with quinoa,1 plate,520,32,60,12,7
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Lunch,Vegetable tofu stir-fry with rice,1 serving,530,28,70,14,6
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Lunch,Chickpea curry with whole wheat roti,1 plate,540,26,68,15,7
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Lunch,Soybean pulao with salad,1 sandwich,550,35,72,14,9
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Snacks,Peanut butter & banana sandwich,1 bar,350,15,45,12,5
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Snacks,Protein bar,1 cup,300,20,35,10,6
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Snacks,Roasted chickpeas,1 handful,320,18,40,8,7
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Snacks,Mixed nuts & dried fruits,1 cup,370,12,30,18,5
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Snacks,Greek yogurt with honey & nuts,1 plate,360,20,40,10,4
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Dinner,Vegetable stir-fry with tofu,1 bowl,500,28,65,14,8
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Dinner,Dal & brown rice with salad,1 bowl,520,30,68,12,7
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Dinner,Quinoa & mixed vegetable bowl,1 plate,530,26,70,10,6
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Dinner,Grilled paneer with steamed veggies,1 bowl,550,32,58,15,5
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Dinner,Mushroom & lentil stew with whole wheat bread,1 glass,540,28,66,14,7
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Post-Workout,Protein shake with banana & almonds,2 eggs + 1 toast,400,35,50,10,6
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Post-Workout,Boiled eggs & whole wheat toast,1 cup,420,30,45,12,5
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Post-Workout,Cottage cheese with honey & nuts,1 glass,430,32,42,14,6
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Post-Workout,Soy protein smoothie,1 serving,440,38,50,10,5
64,Powerlifting,30-34.9,Obesity Class 1,~3200-3700 kcal,Vegetarian,Post-Workout,Paneer bhurji with whole wheat roti,1 serving,460,40,52,15,6
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Breakfast,Oats with nuts & seeds,1 wrap,400,15,60,12,8
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Breakfast,Paneer & spinach wrap,1 plate,450,25,50,15,6
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Breakfast,Tofu scramble with toast,1 cup,420,20,55,14,7
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Breakfast,Greek yogurt with granola,1 glass,430,18,58,12,5
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Breakfast,"Protein smoothie (milk, banana, peanut butter)",1 bowl,460,28,52,16,6
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Lunch,Lentil soup with brown rice,1 plate,500,30,65,10,8
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Lunch,Grilled paneer with quinoa,1 plate,520,32,60,12,7
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Lunch,Vegetable tofu stir-fry with rice,1 serving,530,28,70,14,6
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Lunch,Chickpea curry with whole wheat roti,1 plate,540,26,68,15,7
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Lunch,Soybean pulao with salad,1 sandwich,550,35,72,14,9
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Snacks,Peanut butter & banana sandwich,1 bar,350,15,45,12,5
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Snacks,Protein bar,1 cup,300,20,35,10,6
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Snacks,Roasted chickpeas,1 handful,320,18,40,8,7
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Snacks,Mixed nuts & dried fruits,1 cup,370,12,30,18,5
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Snacks,Greek yogurt with honey & nuts,1 plate,360,20,40,10,4
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Dinner,Vegetable stir-fry with tofu,1 bowl,500,28,65,14,8
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Dinner,Dal & brown rice with salad,1 bowl,520,30,68,12,7
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Dinner,Quinoa & mixed vegetable bowl,1 plate,530,26,70,10,6
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Dinner,Grilled paneer with steamed veggies,1 bowl,550,32,58,15,5
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Dinner,Mushroom & lentil stew with whole wheat bread,1 glass,540,28,66,14,7
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Post-Workout,Protein shake with banana & almonds,2 eggs + 1 toast,400,35,50,10,6
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Post-Workout,Boiled eggs & whole wheat toast,1 cup,420,30,45,12,5
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Post-Workout,Cottage cheese with honey & nuts,1 glass,430,32,42,14,6
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Post-Workout,Soy protein smoothie,1 serving,440,38,50,10,5
65,Powerlifting,35-39.9,Obesity Class 2,~3400-3900 kcal,Vegetarian,Post-Workout,Paneer bhurji with whole wheat roti,1 serving,460,40,52,15,6
66,Powerlifting,40+,Obesity Class 3,~3600-4100 kcal,Vegetarian,Breakfast,Oats with nuts & seeds,1 wrap,400,15,60,12,8
66,Powerlifting,40+,Obesity Class 3,~3600-4100 kcal,Vegetarian,Breakfast,Paneer & spinach wrap,1 plate,450,25,50,15,6
66,Powerlifting,40+,Obesity Class 3,~3600-4100 kcal,Vegetarian,Breakfast,Tofu scramble with toast,1 cup,420,20,55,14,7
